epoch,train_loss,learning_rate,train_acc,test_acc,Training_time,Model,Nb_parameters
1,nan,0.1,9.97,10.00,0:51:39.134940,PreActResNet,11171146
2,nan,0.09999383162408304,10.00,10.00
3,nan,0.09997532801828658,10.00,10.00
4,nan,0.09994449374809851,10.00,10.00
5,nan,0.09990133642141359,10.00,10.00
6,nan,0.09984586668665642,10.00,10.00
7,nan,0.09977809823015402,10.00,10.00
8,nan,0.09969804777275901,10.00,10.00
9,nan,0.09960573506572391,10.00,10.00
10,nan,0.09950118288582789,10.00,10.00
11,nan,0.09938441702975691,10.00,10.00
12,nan,0.09925546630773871,10.00,10.00
13,nan,0.09911436253643445,10.00,10.00
14,nan,0.0989611405310883,10.00,10.00
15,nan,0.09879583809693739,10.00,10.00
16,nan,0.09861849601988384,10.00,10.00
17,nan,0.09842915805643157,10.00,10.00
18,nan,0.09822787092288993,10.00,10.00
19,nan,0.09801468428384717,10.00,10.00
20,nan,0.09778965073991652,10.00,10.00
21,nan,0.0975528258147577,10.00,10.00
22,nan,0.09730426794137728,10.00,10.00
23,nan,0.09704403844771128,10.00,10.00
24,nan,0.09677220154149338,10.00,10.00
25,nan,0.09648882429441258,10.00,10.00
26,nan,0.09619397662556435,10.00,10.00
27,nan,0.09588773128419906,10.00,10.00
28,nan,0.09557016383177226,10.00,10.00
29,nan,0.09524135262330098,10.00,10.00
30,nan,0.09490137878803079,10.00,10.00
30,nan,0.09490137878803079,10.00,10.00
